1000 0.212155 0.152654 0.272072
2000 0.503293 0.303108 1.1391
4000 1.38137 0.766686 5.04237
8000 2.35491 1.55015 5.61968
16000 7.55389 3.39175 12.0678
32000 17.4632 7.88369 23.2363
64000 37.333 23.8882 48.4414
128000 81.7397 65.7737 91.3714
