3 3
4 9
5 30
6 127
7 345
8 761
9 1764
10 3515
11 5804
12 8868
13 12114
14 15446
15 18409
16 20670
17 21115
18 19887
19 18548
20 15679
21 12812
22 9800
23 7086
24 4797
25 3148
26 1877
27 1119
28 575
29 297
30 133
31 63
32 20
33 4
