3 1
4 6
5 36
6 84
7 294
8 845
9 1808
10 3664
11 6336
12 9706
13 13360
14 16979
15 19640
16 21631
17 21226
18 20418
19 17396
20 14522
21 11513
22 8596
23 6131
24 4045
25 2665
26 1694
27 1086
28 618
29 243
30 136
31 95
32 33
33 18
